identificador,aviso,fecha_envio,entidad,valor
CO1.REQ.10949352,revision,2026-09-12 19:44:29,SANTIAGO DE CALI DISTRITO ESPECIAL - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,275221835.0
CO1.REQ.10848703,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE BUGA,85714285.0
CO1.REQ.10891763,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,10000000.0
CO1.REQ.11014289,revision,2026-09-12 19:44:29,INSTITUCION EDUCATIVA MONTEBELLO,7928819.0
CO1.REQ.10910840,revision,2026-09-12 19:44:29,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,14000000.0
CO1.REQ.10997153,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE BUGA,6000000.0
CO1.REQ.10914647,revision,2026-09-12 19:44:29,MUNICIPIO DE YUMBO VALLE,8800000.0
CO1.REQ.11012714,revision,2026-09-12 19:44:29,INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ,18200000.0
CO1.REQ.10919465,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE GINEBRA,13900000.0
CO1.REQ.10920912,revision,2026-09-12 19:44:29,MUNICIPIO DE EL CERRITO.,14750000.0
CO1.REQ.10900071,revision,2026-09-12 19:44:29,MUNICIPIO DE YUMBO VALLE,8800000.0
CO1.REQ.10938650,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE YOTOCO,20000000.0
CO1.REQ.10995140,revision,2026-09-12 19:44:29,Secretaria de Desarrollo Agropecuario y Medio Ambiente - Alcaldía de Tuluá,8000000.0
CO1.REQ.11005216,revision,2026-09-12 19:44:29,INSTITUCION EDUCATIVA JULIO CAICEDO Y TELLEZ,7704300.0
CO1.REQ.10942672,revision,2026-09-12 19:44:29,CVC,19690450.0
CO1.REQ.10917845,revision,2026-09-12 19:44:29,PERSONERIA MUNICIPAL DE BUGA,6000000.0
CO1.REQ.10982715,revision,2026-09-12 19:44:29,MUNICIPIO DE VERSALLES,12000000.0
CO1.REQ.10924423,revision,2026-09-12 19:44:29,CVC,32750000.0
CO1.REQ.11006260,revision,2026-09-12 19:44:29,CVC,238149427.0
CO1.REQ.10983414,revision,2026-09-12 19:44:29,PERSONERIA MUNICIPAL DE BUGA,6000000.0
CO1.REQ.10950986,revision,2026-09-12 19:44:29,Secretaría de Bienestar Social - Alcaldía de Tuluá,16173000.0
CO1.REQ.10909423,revision,2026-09-12 19:44:29,MUNICIPIO DE YUMBO VALLE,1416542047.0
CO1.REQ.10972128,revision,2026-09-12 19:44:29,MUNICIPIO DE YUMBO VALLE,141354205.0
CO1.REQ.10916530,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,15200000.0
CO1.REQ.10892027,revision,2026-09-12 19:44:29,CVC,34725000.0
CO1.REQ.11006328,revision,2026-09-12 19:44:29,EMPRESA SOCIAL DEL ESTADO HOSPITAL GERIATRICO Y ANCIANATO SAN MIGUEL 12,151044470.0
CO1.REQ.10983494,revision,2026-09-12 19:44:29,MUNICIPIO DE DAGUA,11500000.0
CO1.REQ.10961786,revision,2026-09-12 19:44:29,MUNICIPIO DE YUMBO VALLE,20812000.0
CO1.REQ.10887358,revision,2026-09-12 19:44:29,INSTITUCION EDUCATIVA HUMBERTO JORDAN MAZUERA,31000000.0
CO1.REQ.10907881,revision,2026-09-12 19:44:29,MUNICIPIO DE FLORIDA,15000000.0
CO1.REQ.10941235,revision,2026-09-12 19:44:29,MUNICIPIO DE YUMBO VALLE,19200000.0
CO1.REQ.10936754,revision,2026-09-12 19:44:29,MUNICIPIO DE DAGUA,16000000.0
CO1.REQ.10940574,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,19000000.0
CO1.REQ.10898051,revision,2026-09-12 19:44:29,MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI2,14000000.0
CO1.REQ.10982004,revision,2026-09-12 19:44:29,MUNICIPIO DE PRADERA,34310394.0
CO1.REQ.10891426,revision,2026-09-12 19:44:29,CVC,37650000.0
CO1.REQ.10959215,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE ANDALUCIA VALLE DEL CAUCA,149526599.0
CO1.REQ.10892041,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,19000000.0
CO1.REQ.10962010,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE GINEBRA,20000000.0
CO1.REQ.10901043,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,10000000.0
CO1.REQ.10971051,revision,2026-09-12 19:44:29,UNIVERSIDAD DEL VALLE,14175000.0
CO1.REQ.11023608,revision,2026-09-12 19:44:29,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,2121800.0
CO1.REQ.11004885,revision,2026-09-12 19:44:29,CVC,33818180.0
CO1.REQ.10940270,revision,2026-09-12 19:44:29,MUNICIPIO DE SEVILLA,9200000.0
CO1.REQ.11011162,revision,2026-09-12 19:44:29,Secretaría de Hábitat e Infraestructura - Alcaldía de Tuluá,5199818848.0
CO1.REQ.10920970,revision,2026-09-12 19:44:29,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DIEZ DE MAYO,18414383.0
CO1.REQ.10997032,revision,2026-09-12 19:44:29,CVC,30000000.0
CO1.REQ.10982902,revision,2026-09-12 19:44:29,MUNICIPIO DE DAGUA,168459400.0
CO1.REQ.11017371,revision,2026-09-12 19:44:29,"Secretaría de Gobierno, Convivencia y Seguridad - Alcaldía de Tuluá",8506500.0
CO1.REQ.10983847,revision,2026-09-12 19:44:29,MUNICIPIO DE DAGUA,11500000.0
CO1.REQ.10925697,revision,2026-09-12 19:44:29,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. - E.S.P.,150000000.0
CO1.REQ.10994772,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE YOTOCO,30000000.0
CO1.REQ.11018195,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE ANDALUCIA VALLE DEL CAUCA,149526599.0
CO1.REQ.10953570,revision,2026-09-12 19:44:29,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,11139450.0
CO1.REQ.10913895,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,19000000.0
CO1.REQ.10877612,revision,2026-09-12 19:44:29,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,0.0
CO1.REQ.10890677,revision,2026-09-12 19:44:29,CVC,34500000.0
CO1.REQ.10984687,revision,2026-09-12 19:44:29,ALCALDÍA MUNICIPAL DE CANDELARIA VALLE,0.0
CO1.REQ.10901232,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,20000000.0
CO1.REQ.10952670,revision,2026-09-12 19:44:29,MUNICIPIO DE SEVILLA,10000000.0
CO1.REQ.10898863,revision,2026-09-12 19:44:29,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,11139450.0
CO1.REQ.10908971,revision,2026-09-12 19:44:29,Insitución Educativa Gabriela Mistral,4200000.0
CO1.REQ.10992113,revision,2026-09-12 19:44:29,Secretaria de Desarrollo Agropecuario y Medio Ambiente - Alcaldía de Tuluá,13200000.0
CO1.REQ.11006351,revision,2026-09-12 19:44:29,VALLECAUCANA DE AGUAS S.A. E.S.P,9721200.0
CO1.REQ.10926734,revision,2026-09-12 19:44:29,MUNICIPIO DE SEVILLA,48500000.0
CO1.REQ.10954729,revision,2026-09-12 19:44:29,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,7426300.0
CO1.REQ.10929142,revision,2026-09-12 19:44:29,MUNICIPIO DE EL CERRITO.,8196000.0
CO1.REQ.10984429,revision,2026-09-12 19:44:29,EMPRESAS MUNICIPALES DE CALI,16600000.0
CO1.REQ.10968688,revision,2026-09-12 19:44:29,MUNICIPIO DE PRADERA,70000000.0
CO1.REQ.10894866,revision,2026-09-12 19:44:29,EMAVI,50000000.0
CO1.REQ.11005008,revision,2026-09-12 19:44:29,MUNICIPIO DE YUMBO VALLE,131817929.0
CO1.REQ.11003036,revision,2026-09-12 19:44:29,MUNICIPIO DE EL CERRITO.,0.0
CO1.REQ.10994263,revision,2026-09-12 19:44:29,RED DE SALUD DE LADERA EMPRESA SOCIAL DEL ESTADO,200000000.0
CO1.REQ.10965134,revision,2026-09-12 19:44:29,Secretaría de Salud - Alcaldía de Tuluá,13895000.0
CO1.REQ.10953270,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE VIJES,400113712.0
CO1.REQ.10966939,revision,2026-09-12 19:44:29,MUNICIPIO DE OBANDO VALLE,9300000.0
CO1.REQ.10970261,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,9200000.0
CO1.REQ.10936270,revision,2026-09-12 19:44:29,INSTITUCIÓN EDUCATIVA JULIA RESTREPO,2000000.0
CO1.REQ.11023482,revision,2026-09-12 19:44:29,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,3713150.0
CO1.REQ.10942043,revision,2026-09-12 19:44:29,MUNICIPIO DE DAGUA,20500000.0
CO1.REQ.10892064,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,10000000.0
CO1.REQ.10897733,revision,2026-09-12 19:44:29,"Secretaría de Gobierno, Convivencia y Seguridad - Alcaldía de Tuluá",31460800.0
CO1.REQ.10906812,revision,2026-09-12 19:44:29,MUNICIPIO DE YUMBO VALLE,141354205.0
CO1.REQ.10913209,revision,2026-09-12 19:44:29,INSTITUTO MUNICIPAL PARA EL DESARROLLO SOCIAL Y ECONÓMICO DE PALMIRA,19361304.0
CO1.REQ.10987427,revision,2026-09-12 19:44:29,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,0.0
CO1.REQ.10942121,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPIO DE JAMUNDI,19000000.0
CO1.REQ.10909163,revision,2026-09-12 19:44:29,MUNICIPIO DE DAGUA,11500000.0
CO1.REQ.10848060,revision,2026-09-12 19:44:29,UNIAJC,48780074.0
CO1.REQ.10897262,revision,2026-09-12 19:44:29,HIDC,75000000.0
CO1.REQ.11004327,revision,2026-09-12 19:44:29,MUNICIPIO DE YUMBO VALLE,139655027.0
CO1.REQ.10964917,revision,2026-09-12 19:44:29,MUNICIPIO DE OBANDO VALLE,68051430.0
CO1.REQ.10920291,revision,2026-09-12 19:44:29,MUNICIPIO DE EL CERRITO.,14750000.0
CO1.REQ.10937398,revision,2026-09-12 19:44:29,MUNICIPIO DE DAGUA,14000000.0
CO1.REQ.10995545,revision,2026-09-12 19:44:29,MUNICIPIO DE DAGUA,44161250.0
CO1.REQ.11009648,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,206506769.0
CO1.REQ.10971359,revision,2026-09-12 19:44:29,UNIVERSIDAD DEL VALLE,14175000.0
CO1.REQ.11013414,revision,2026-09-12 19:44:29,SENA REGIONAL VALLE Grupo Administrativo CNPB,26046000.0
CO1.REQ.10911208,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,206506769.0
CO1.REQ.10981443,revision,2026-09-12 19:44:29,EMPRESAS MUNICIPALES DE CALI,7802996.0
CO1.REQ.10984903,revision,2026-09-12 19:44:29,ALCALDIA MUNICIPAL DE SAN PEDRO VALLE DEL CAUCA,206506769.0
CO1.REQ.10953122,revision,2026-09-12 19:44:29,HOSPITAL DEPARTAMENTAL PSIQUIATRICO UNIVERSITARIO DEL VALLE E.S.E,1150889534.0
CO1.REQ.10937869,revision,2026-09-12 19:44:29,MUNICIPIO DE DAGUA,12500000.0
CO1.REQ.10972447,revision,2026-09-12 19:44:29,MUNICIPIO DE CARTAGO,24990000.0
CO1.REQ.10939499,revision,2026-09-12 19:44:29,EMPRESAS MUNICIPALES DE CALI,293231975.0
CO1.REQ.11016374,revision,2026-09-12 19:44:29,INSTITUCION EDUCATIVA PAULO VI - PALMIRA,6515000.0
26-12-14781758-13706848,revision,2026-09-12 19:44:29,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE RIOFRÍO,19175166.0
26-12-14781836-13706920,revision,2026-09-12 19:44:29,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE BOLÍVAR,97074000.0
26-22-125134-13706720,revision,2026-09-12 19:44:29,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE YUMBO,0.0
26-13-14795980,revision,2026-09-12 19:44:29,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE RIOFRÍO,48997393.0
26-4-14795954-13720559,revision,2026-09-12 19:44:29,VALLE DEL CAUCA - CAMARA DE COMERCIO DE TULUA,1900000.0
26-4-14786253-13711580,revision,2026-09-12 19:44:29,VALLE DEL CAUCA - CÁMARA DE COMERCIO DE PALMIRA,2200000.0
26-4-14780282-13705317,revision,2026-09-12 19:44:29,VALLE DEL CAUCA - CAMARA DE COMERCIO DE TULUA,2300000.0
CO1.PCCNTR.9934669,relacionado,2026-09-13 12:12:22,MUNICIPIO DE MANIZALES,5500000000.0
CO1.PCCNTR.9935963,relacionado,2026-09-13 12:12:22,MUNICIPIO DE SAN JOSE.,468000000.0
CO1.PCCNTR.9934387,relacionado,2026-09-13 12:12:22,MUNICIPIO DE ZARZAL,300000000.0
CO1.PCCNTR.9933124,relacionado,2026-09-13 12:12:22,ALCALDIA MUNICIPAL DE YOTOCO,200000000.0
CO1.PCCNTR.9936000,relacionado,2026-09-13 12:12:22,EMPRESAS MUNICIPALES DE TULUA E.S.P.,140000000.0
CO1.PCCNTR.9931230,relacionado,2026-09-13 12:12:22,ALCALDIA MUNICIPAL DE YOTOCO,100000000.0
CO1.PCCNTR.9931354,relacionado,2026-09-13 12:12:22,MUNICIPIO DE PEREIRA- OFICIAL,6600000.0
CO1.PCCNTR.9935325,revision,2026-09-13 12:12:23,"GOBERNACIÓN DEL VALLE DEL CAUCA - SECRETARÍA DE DESARROLLO RURAL, AGRICULTURA Y PESCA",2568577795.0
CO1.PCCNTR.9937466,revision,2026-09-13 12:12:23,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,2652250.0
CO1.PCCNTR.9934105,revision,2026-09-13 12:12:23,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,2121800.0
CO1.REQ.11026620,relacionado,2026-09-13 13:52:04,MUNICIPIO DE MANIZALES,5500000000.0
CO1.REQ.11029428,relacionado,2026-09-13 13:52:04,ALCALDIA DE ALCALA,528784465.0
CO1.REQ.11026239,relacionado,2026-09-13 13:52:04,MUNICIPIO DE ZARZAL,300000000.0
CO1.REQ.11027730,relacionado,2026-09-13 13:52:04,MUNICIPIO DE SANTA ROSA DE CABAL,300000000.0
CO1.REQ.11031233,relacionado,2026-09-13 13:52:04,EMPRESA DE VIVIENDA DE ANTIOQUIA-VIVA,193939640.0
CO1.REQ.11026811,relacionado,2026-09-13 13:52:04,MUNICIPIO DE ANSERMANUEVO,109439191.0
CO1.REQ.11031538,relacionado,2026-09-13 13:52:04,ALCALDIA DE NEIRA,80000000.0
CO1.REQ.11031229,relacionado,2026-09-13 13:52:04,EMPRESA DE VIVIENDA DE ANTIOQUIA-VIVA,39956667.0
CO1.REQ.11031301,relacionado,2026-09-13 13:52:04,EMPRESA DE VIVIENDA DE ANTIOQUIA-VIVA,38411813.0
CO1.REQ.11030929,relacionado,2026-09-13 13:52:04,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
CO1.REQ.11029575,relacionado,2026-09-13 13:52:04,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
CO1.REQ.11030981,relacionado,2026-09-13 13:52:04,EMPRESA DE VIVIENDA DE ANTIOQUIA-VIVA,13750410.0
CO1.REQ.11030576,relacionado,2026-09-13 13:52:04,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11028338,relacionado,2026-09-13 13:52:04,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11030493,relacionado,2026-09-13 13:52:04,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11029477,relacionado,2026-09-13 13:52:04,MUNICIPIO DE PEREIRA- OFICIAL,8400000.0
CO1.REQ.11029286,revision,2026-09-13 13:52:05,SANTIAGO DE CALI DISTRITO ESPECIAL - UNIDAD ADMINISTRATIVA ESPECIAL DE SERVICIOS PUBLICOS,275221835.0
CO1.REQ.11032156,revision,2026-09-13 13:52:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,12000000.0
CO1.REQ.11032138,revision,2026-09-13 13:52:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,12000000.0
CO1.REQ.11032044,revision,2026-09-13 13:52:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,12000000.0
CO1.REQ.11032043,revision,2026-09-13 13:52:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,12000000.0
CO1.REQ.11032437,revision,2026-09-13 13:52:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,12000000.0
CO1.REQ.11032627,revision,2026-09-13 13:52:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,12000000.0
CO1.REQ.11032524,revision,2026-09-13 13:52:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,12000000.0
CO1.REQ.11032521,revision,2026-09-13 13:52:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,12000000.0
CO1.REQ.11032042,revision,2026-09-13 13:52:05,DEPARTAMENTO DEL VALLE DEL CAUCA-SECRETARIA DE GESTION DEL RIESGO DE DESASTRES,12000000.0
CO1.REQ.11026205,revision,2026-09-13 13:52:05,ALCALDIA MUNICIPIO DE JAMUNDI,8000000.0
CO1.REQ.11019771,revision,2026-09-13 13:52:05,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,4060260.0
CO1.REQ.11030098,revision,2026-09-13 13:52:05,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,3713150.0
CO1.REQ.11028719,revision,2026-09-13 13:52:05,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,2652250.0
CO1.PCCNTR.9938972,relacionado,2026-09-14 11:02:54,ALCALDIA DE NEIRA,80000000.0
CO1.PCCNTR.9935774,relacionado,2026-09-14 11:02:54,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9932617,relacionado,2026-09-14 11:02:54,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11031999,relacionado,2026-09-15 01:10:28,MUNICIPIO DE PEREIRA- OFICIAL,15000000000.0
CO1.REQ.11033183,relacionado,2026-09-15 01:10:28,ALCALDIA DE CAICEDONIA,12660000.0
CO1.REQ.11033082,relacionado,2026-09-15 01:10:28,ALCALDIA DE CAICEDONIA,11077500.0
CO1.REQ.11032727,relacionado,2026-09-15 01:10:28,GOBVALLE - HACIENDA,0.0
26-12-14798752-13723313,relacionado,2026-09-15 10:41:03,RISARALDA - ALCALDÍA MUNICIPIO DE MISTRATÓ,52774250.0
26-4-14798736-13723284,relacionado,2026-09-15 10:41:03,RISARALDA - INSTITUCIÓN EDUCATIVA SANTA ANA - GUATICA,14000000.0
26-4-14798849-13723396,relacionado,2026-09-15 10:41:03,RISARALDA - CÁMARA DE COMERCIO DE PEREIRA,6298975.0
26-4-14798988-13723550,relacionado,2026-09-15 10:41:03,RISARALDA - CÁMARA DE COMERCIO DE PEREIRA,4855200.0
26-12-14798927-13723488,revision,2026-09-15 10:41:04,VALLE DEL CAUCA - ALCALDÍA MUNICIPIO DE TRUJILLO,9716420.0
CO1.REQ.11025130,relacionado,2026-09-16 01:01:07,Institución Universitaria Antonio José Camacho (UNIAJC),3965080000.0
CO1.REQ.11030161,relacionado,2026-09-16 01:01:07,LOTERÍA DEL RISARALDA,630416185.0
CO1.PCCNTR.9936711,relacionado,2026-09-16 01:01:07,ALCALDIA DE ALCALA,528784465.0
CO1.PCCNTR.9934380,relacionado,2026-09-16 01:01:07,MUNICIPIO DE ANSERMANUEVO,109439191.0
CO1.PCCNTR.9936753,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
CO1.REQ.11034266,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
CO1.PCCNTR.9925363,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,14700000.0
CO1.PCCNTR.9940601,relacionado,2026-09-16 01:01:07,ALCALDIA DE CAICEDONIA,12660000.0
CO1.REQ.11034797,relacionado,2026-09-16 01:01:07,MUNICIPIO DE SANTA ROSA DE CABAL,12600000.0
CO1.PCCNTR.9941901,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9941462,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9937922,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11034467,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11035112,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.REQ.11034289,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9940226,relacionado,2026-09-16 01:01:07,ALCALDIA DE CAICEDONIA,11077500.0
CO1.PCCNTR.9936721,relacionado,2026-09-16 01:01:07,MUNICIPIO DE PEREIRA- OFICIAL,8400000.0
CO1.REQ.11036588,relacionado,2026-09-16 01:01:07,MUNICIPIO DE SEVILLA,5000000.0
CO1.REQ.11031150,revision,2026-09-16 01:01:08,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,4060260.0
CO1.REQ.11027014,revision,2026-09-16 01:01:08,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,3713150.0
CO1.PCCNTR.9929321,relacionado,2026-09-16 13:17:13,Desarrollo Institucional - Alcaldía de Tuluá,470980530.0
CO1.PCCNTR.9937352,relacionado,2026-09-16 13:17:13,MUNICIPIO DE SANTA ROSA DE CABAL,300000000.0
CO1.PCCNTR.9933572,relacionado,2026-09-16 13:17:13,Secretaría de Hábitat e Infraestructura - Alcaldía de Tuluá,100000000.0
CO1.PCCNTR.9923247,relacionado,2026-09-16 13:17:13,MUNICIPIO DE SAN JOSE.,32000000.0
CO1.PCCNTR.9943925,relacionado,2026-09-16 13:17:13,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.PCCNTR.9944252,relacionado,2026-09-16 13:17:13,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.PCCNTR.9928355,relacionado,2026-09-16 13:17:13,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
CO1.PCCNTR.9933325,relacionado,2026-09-16 13:17:13,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9934279,relacionado,2026-09-16 13:17:13,MUNICIPIO DE PEREIRA- OFICIAL,11400000.0
CO1.PCCNTR.9923039,relacionado,2026-09-16 13:17:13,MUNICIPIO DE PEREIRA- OFICIAL,8400000.0
CO1.PCCNTR.9933627,relacionado,2026-09-16 13:17:13,MUNICIPIO DE PEREIRA- OFICIAL,7200000.0
CO1.PCCNTR.9943524,relacionado,2026-09-16 13:17:13,MUNICIPIO DE SEVILLA,5000000.0
CO1.PCCNTR.9942882,relacionado,2026-09-16 13:17:13,MUNICIPIO DE SEVILLA,5000000.0
CO1.PCCNTR.9942858,relacionado,2026-09-16 13:17:13,MUNICIPIO DE SEVILLA,5000000.0
CO1.PCCNTR.9943632,relacionado,2026-09-16 13:17:13,MUNICIPIO DE SEVILLA,2000000.0
CO1.PCCNTR.9944205,relacionado,2026-09-16 13:17:13,MUNICIPIO DE SEVILLA,2000000.0
CO1.PCCNTR.9943816,relacionado,2026-09-16 13:17:13,MUNICIPIO DE SEVILLA,2000000.0
CO1.PCCNTR.9944093,revision,2026-09-16 13:17:14,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,4060260.0
CO1.PCCNTR.9944869,revision,2026-09-16 13:17:14,ALCALDIA DISTRITAL DE BUENAVENTURA-VALLE,3713150.0
CO1.REQ.11040458,relacionado,2026-09-16 18:44:54,MUNICIPIO DE PEREIRA- OFICIAL,6300000000.0
CO1.REQ.11041892,relacionado,2026-09-16 18:44:54,ALCALDIA MUNICIPIO DE DOSQUEBRADAS,1300000000.0
CO1.REQ.11031754,relacionado,2026-09-16 18:44:54,CORPORACION AUTONOMA REGIONAL DE RISARALDA,722210684.0
CO1.REQ.11018586,relacionado,2026-09-16 18:44:54,Desarrollo Institucional - Alcaldía de Tuluá,470980530.0
CO1.REQ.11043351,relacionado,2026-09-16 18:44:54,MUNICIPIO DE HISPANIA,120000000.0
CO1.REQ.11025058,relacionado,2026-09-16 18:44:54,Secretaría de Hábitat e Infraestructura - Alcaldía de Tuluá,100000000.0
26-4-14799610-13724267,relacionado,2026-09-16 18:44:54,RISARALDA - CÁMARA DE COMERCIO DE PEREIRA,90000000.0
CO1.REQ.11034983,relacionado,2026-09-16 18:44:54,MUNICIPIO DE ZARZAL,79730000.0
CO1.REQ.11034067,relacionado,2026-09-16 18:44:54,ALCALDIA MUNICIPIO DE DOSQUEBRADAS,33040000.0
CO1.REQ.11043382,relacionado,2026-09-16 18:44:54,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,21000000.0
CO1.REQ.11039242,relacionado,2026-09-16 18:44:54,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.REQ.11039573,relacionado,2026-09-16 18:44:54,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.REQ.11039891,relacionado,2026-09-16 18:44:54,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.REQ.11038587,relacionado,2026-09-16 18:44:54,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.REQ.11041393,relacionado,2026-09-16 18:44:54,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.REQ.11039539,relacionado,2026-09-16 18:44:54,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.REQ.11039723,relacionado,2026-09-16 18:44:54,INSTITUTO DE FINANCIAMIENTO PROMOCIÓN Y DESARROLLO DE MANIZALES - INFI-MANIZALES,19800000.0
CO1.REQ.11017767,relacionado,2026-09-16 18:44:54,MUNICIPIO DE PEREIRA- OFICIAL,15000000.0
