"fecha_deteccion","fuente","identificador","fecha_registro","entidad","grupo","nivel_relacion","valor"
2026-08-28 08:00:12,procesos,CO1.REQ.10922930,2026-08-26,ALCALDIA DE CAICEDONIA,Otras entidades del Valle,Contexto,12660000
2026-08-28 08:00:12,procesos,CO1.REQ.10916665,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,5000000
2026-08-28 08:00:12,procesos,CO1.REQ.10923311,2026-08-26,INSTITUCIÒN EDUCATIVA NUEVO LATIR,Otras entidades del Valle,Contexto,21966000
2026-08-28 08:00:12,procesos,CO1.REQ.10919425,2026-08-25,HOSPITAL SAN VICENTE FERRER ESE,Otras entidades del Valle,Contexto,6900000
2026-08-28 08:00:12,procesos,CO1.REQ.10922139,2026-08-26,Departamento Administrativo de Planeación - Alcaldía de Tuluá,Otras entidades del Valle,Contexto,15880000
2026-08-28 08:00:12,procesos,CO1.REQ.10922345,2026-08-26,INSTITUCION EDUCATIVA MARIA ANTONIA PENAGOS,Otras entidades del Valle,Contexto,13000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916489,2026-08-25,INSTITUCION EDUCATIVA EL DIAMANTE,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10921430,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8090280
2026-08-28 08:00:12,procesos,CO1.REQ.10920970,2026-08-25,INSTITUCION EDUCATIVA TECNICO INDUSTRIAL DIEZ DE MAYO,Otras entidades del Valle,Contexto,18414383
2026-08-28 08:00:12,procesos,CO1.REQ.10915815,2026-08-25,ALCALDIA DE CAICEDONIA,Otras entidades del Valle,Contexto,57393019
2026-08-28 08:00:12,procesos,CO1.REQ.10916887,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10915454,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,25000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917735,2026-08-25,HOSPITAL HENRY VALENCIA OROZCO EMPRESA SOCIAL DEL ESTADO,Otras entidades del Valle,Contexto,31000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917148,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921466,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917828,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10903959,2026-08-26,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,11700000
2026-08-28 08:00:12,procesos,CO1.REQ.10921715,2026-08-26,INSTITUCION EDUCATIVA GENERAL FRANCISCO DE PAULA SANTANDER,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10917616,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916836,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8800000
2026-08-28 08:00:12,procesos,CO1.REQ.10917254,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10912761,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,14000000
2026-08-28 08:00:12,procesos,CO1.REQ.10918920,2026-08-25,MUNICIPIO DE LA UNION,Otras entidades del Valle,Contexto,11934000
2026-08-28 08:00:12,procesos,CO1.REQ.10918163,2026-08-26,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Otras entidades del Valle,Contexto,0
2026-08-28 08:00:12,procesos,CO1.REQ.10915373,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,15000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917167,2026-08-25,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,16000000
2026-08-28 08:00:12,procesos,CO1.REQ.10892514,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10916645,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10915179,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,12500000
2026-08-28 08:00:12,procesos,CO1.REQ.10910525,2026-08-26,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,10800000
2026-08-28 08:00:12,procesos,CO1.REQ.10919206,2026-08-25,MUNICIPIO DE CALIMA EL DARIEN VALLE,Otras entidades del Valle,Contexto,14560000
2026-08-28 08:00:12,procesos,CO1.REQ.10923982,2026-08-26,E.S.E HOSPITAL LOCAL SANTA CRUZ,Otras entidades del Valle,Contexto,5117715
2026-08-28 08:00:12,procesos,CO1.REQ.10924407,2026-08-26,IE GENERAL ALFREDO VASQUEZ COBO,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10919473,2026-08-25,HOSPITAL SAN VICENTE FERRER ESE,Otras entidades del Valle,Contexto,6900000
2026-08-28 08:00:12,procesos,CO1.REQ.10918757,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8800000
2026-08-28 08:00:12,procesos,CO1.REQ.10920869,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8090280
2026-08-28 08:00:12,procesos,CO1.REQ.10921461,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,5000000
2026-08-28 08:00:12,procesos,CO1.REQ.10924738,2026-08-26,INSTITUCION EDUCATIVA SAN JOSE,Otras entidades del Valle,Contexto,14740000
2026-08-28 08:00:12,procesos,CO1.REQ.10912104,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10920300,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8800000
2026-08-28 08:00:12,procesos,CO1.REQ.10921042,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,20800000
2026-08-28 08:00:12,procesos,CO1.REQ.10917083,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,12000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916674,2026-08-25,UNIVERSIDAD DEL VALLE,Descentralizadas de la Gobernación,Contexto,11100000
2026-08-28 08:00:12,procesos,CO1.REQ.10903838,2026-08-26,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,8700000
2026-08-28 08:00:12,procesos,CO1.REQ.10918527,2026-08-25,HUV - HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA E.S.E.,Descentralizadas de la Gobernación,Contexto,221874260
2026-08-28 08:00:12,procesos,CO1.REQ.10920323,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917226,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10922587,2026-08-26,FONER,Otras entidades del Valle,Contexto,141071261
2026-08-28 08:00:12,procesos,CO1.REQ.10920043,2026-08-25,MUNICIPIO DE OBANDO VALLE,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10918604,2026-08-25,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,16000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921473,2026-08-25,INSTITUCION EDUCATIVA ESPAÑA,Otras entidades del Valle,Contexto,4236400
2026-08-28 08:00:12,procesos,CO1.REQ.10920969,2026-08-26,FONDO ESPECIAL DE VIVIENDA DEL MUNICIPIO DE SANTIAGO DE CALI,Descentralizadas de Cali,Contexto,3551000
2026-08-28 08:00:12,procesos,CO1.REQ.10922700,2026-08-26,MUNICIPIO DE BUGALAGRANDE,Otras entidades del Valle,Contexto,16799200
2026-08-28 08:00:12,procesos,CO1.REQ.10919082,2026-08-26,CVC,Otras entidades del Valle,Contexto,27600740
2026-08-28 08:00:12,procesos,CO1.REQ.10919806,2026-08-25,Departamento Administrativo de Planeación - Alcaldía de Tuluá,Otras entidades del Valle,Contexto,549000000
2026-08-28 08:00:12,procesos,CO1.REQ.10922070,2026-08-26,Departamento Administrativo de Planeación - Alcaldía de Tuluá,Otras entidades del Valle,Contexto,14310000
2026-08-28 08:00:12,procesos,CO1.REQ.10917524,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921368,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,14500000
2026-08-28 08:00:12,procesos,CO1.REQ.10919920,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,9754000
2026-08-28 08:00:12,procesos,CO1.REQ.10916514,2026-08-25,SENA REGIONAL VALLE Grupo Administrativo CBI,Otras entidades del Valle,Contexto,27940000
2026-08-28 08:00:12,procesos,CO1.REQ.10919745,2026-08-25,HOSPITAL SAN VICENTE FERRER ESE,Otras entidades del Valle,Contexto,1616666
2026-08-28 08:00:12,procesos,CO1.REQ.10918984,2026-08-26,CVC,Otras entidades del Valle,Contexto,120177300
2026-08-28 08:00:12,procesos,CO1.REQ.10915665,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,12000000
2026-08-28 08:00:12,procesos,CO1.REQ.10919018,2026-08-25,INSTITUCION EDUCATIVA TULIO ENRIQUE TASCON,Otras entidades del Valle,Contexto,6139136
2026-08-28 08:00:12,procesos,CO1.REQ.10918888,2026-08-25,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916183,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,5000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917098,2026-08-25,FUNDACION UNIVERSIDAD DEL VALLE,Otras entidades del Valle,Contexto,26000000
2026-08-28 08:00:12,procesos,CO1.REQ.10922271,2026-08-26,HUV - HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA E.S.E.,Descentralizadas de la Gobernación,Contexto,8052135
2026-08-28 08:00:12,procesos,CO1.REQ.10917360,2026-08-25,INSTITUCION EDUCATIVA CIUDAD CORDOBA,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10910420,2026-08-26,ALCALDIA MUNICIPAL DE YOTOCO,Otras entidades del Valle,Contexto,6900000
2026-08-28 08:00:12,procesos,CO1.REQ.10920360,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,6472224
2026-08-28 08:00:12,procesos,CO1.REQ.10922884,2026-08-26,CVC,Otras entidades del Valle,Contexto,29715000
2026-08-28 08:00:12,procesos,CO1.REQ.10907710,2026-08-25,CVC,Otras entidades del Valle,Contexto,16647750
2026-08-28 08:00:12,procesos,CO1.REQ.10916487,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,11500000
2026-08-28 08:00:12,procesos,CO1.REQ.10921496,2026-08-26,INSTITUCION EDUCATIVA ROSA LIA MAFLA,Otras entidades del Valle,Contexto,10972000
2026-08-28 08:00:12,procesos,CO1.REQ.10916027,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,11500000
2026-08-28 08:00:12,procesos,CO1.REQ.10914353,2026-08-25,CVC,Otras entidades del Valle,Contexto,25320454
2026-08-28 08:00:12,procesos,CO1.REQ.10920729,2026-08-25,UNIVERSIDAD DEL VALLE,Descentralizadas de la Gobernación,Contexto,11100000
2026-08-28 08:00:12,procesos,CO1.REQ.10915551,2026-08-25,CVC,Otras entidades del Valle,Contexto,13950000
2026-08-28 08:00:12,procesos,CO1.REQ.10923342,2026-08-26,UNIVERSIDAD DEL PACIFICO//,Otras entidades del Valle,Contexto,36521202
2026-08-28 08:00:12,procesos,CO1.REQ.10921487,2026-08-26,INSTITUCION EDUCATIVA ESPAÑA,Otras entidades del Valle,Contexto,35000000
2026-08-28 08:00:12,procesos,CO1.REQ.10923574,2026-08-26,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,20800000
2026-08-28 08:00:12,procesos,CO1.REQ.10917282,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,9776142
2026-08-28 08:00:12,procesos,CO1.REQ.10916425,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10919671,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10920278,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8090280
2026-08-28 08:00:12,procesos,CO1.REQ.10916779,2026-08-25,MUNICIPIO DE CARTAGO,Otras entidades del Valle,Contexto,35000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921940,2026-08-26,INSTITUCION EDUCATIVA MARIA ANTONIA PENAGOS,Otras entidades del Valle,Contexto,5820000
2026-08-28 08:00:12,procesos,CO1.REQ.10921095,2026-08-25,INSTITUCION EDUCATIVA TECNICO COMERCIAL HERNANDO NAVIA VARON,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10921172,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8800000
2026-08-28 08:00:12,procesos,CO1.REQ.10923666,2026-08-26,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,Otras entidades del Valle,Contexto,17552500
2026-08-28 08:00:12,procesos,CO1.REQ.10920337,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10910372,2026-08-25,CVC,Otras entidades del Valle,Contexto,13950000
2026-08-28 08:00:12,procesos,CO1.REQ.10916735,2026-08-25,RED DE SALUD DEL SURORIENTE EMPRESA SOCIAL DEL ESTADO,Descentralizadas de Cali,Contexto,13887224
2026-08-28 08:00:12,procesos,CO1.REQ.10918567,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10920662,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10919660,2026-08-25,INSTITUCION EDUCATIVA AGRICOLA DE GUADALAJARA DE BUGA,Otras entidades del Valle,Contexto,6000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916268,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10921241,2026-08-26,INSTITUTO MUNICIPAL DE DEPORTE Y  RECREACION DE JAMUNDI IMDERE,Otras entidades del Valle,Contexto,13500000
2026-08-28 08:00:12,procesos,CO1.REQ.10920357,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916703,2026-08-25,CVC,Otras entidades del Valle,Contexto,13950000
2026-08-28 08:00:12,procesos,CO1.REQ.10921293,2026-08-25,CONTRALORIA DISTRITAL DE BUENAVENTURA,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10914264,2026-08-26,HOSPITAL SAN ROQUE E.S.E DE GUACARI,Otras entidades del Valle,Contexto,5850000
2026-08-28 08:00:12,procesos,CO1.REQ.10918085,2026-08-25,EMPRESA SOCIAL DEL ESTADO HOSPITAL GERIATRICO Y ANCIANATO SAN MIGUEL 12,Otras entidades del Valle,Contexto,15000000
2026-08-28 08:00:12,procesos,CO1.REQ.10910603,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,12000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917267,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10913226,2026-08-26,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,25000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916506,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,17500000
2026-08-28 08:00:12,procesos,CO1.REQ.10920480,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10923935,2026-08-26,MUNICIPIO DE BUGALAGRANDE,Otras entidades del Valle,Contexto,12774990
2026-08-28 08:00:12,procesos,CO1.REQ.10912548,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917991,2026-08-25,INSTITUCION EDUCATIVA CIUDAD CORDOBA,Otras entidades del Valle,Contexto,2900000
2026-08-28 08:00:12,procesos,CO1.REQ.10900487,2026-08-25,ARMADA NACIONAL BASE NAVAL ARC MALAGA,Otras entidades del Valle,Contexto,299856472
2026-08-28 08:00:12,procesos,CO1.REQ.10912883,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,22500000
2026-08-28 08:00:12,procesos,CO1.REQ.10908304,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,6000000
2026-08-28 08:00:12,procesos,CO1.REQ.10922088,2026-08-26,CONCEJO MUNICIPAL DE CANDELARIA,Otras entidades del Valle,Contexto,14000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916858,2026-08-25,HOSPITAL SAGRADA FAMILIA E.S.E,Otras entidades del Valle,Contexto,15000000
2026-08-28 08:00:12,procesos,CO1.REQ.10881168,2026-08-26,CVC,Otras entidades del Valle,Contexto,25000000
2026-08-28 08:00:12,procesos,CO1.REQ.10918843,2026-08-25,ALCALDIA MUNICIPAL DE ANDALUCIA VALLE DEL CAUCA,Otras entidades del Valle,Contexto,49001820
2026-08-28 08:00:12,procesos,CO1.REQ.10915728,2026-08-25,SENA REGIONAL VALLE Grupo de Apoyo Administrativo Mixto,Otras entidades del Valle,Contexto,50000000
2026-08-28 08:00:12,procesos,CO1.REQ.10923656,2026-08-26,INSTITUCION EDUCATIVA EVARISTO GARCIA -CALI,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10921562,2026-08-25,INSTITUCION EDUCATIVA ESPAÑA,Otras entidades del Valle,Contexto,5580000
2026-08-28 08:00:12,procesos,CO1.REQ.10922913,2026-08-26,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,27320000
2026-08-28 08:00:12,procesos,CO1.REQ.10918780,2026-08-26,EMPRESA SOCIAL DEL ESTADO HOSPITAL GERIATRICO Y ANCIANATO SAN MIGUEL 12,Otras entidades del Valle,Contexto,89400000
2026-08-28 08:00:12,procesos,CO1.REQ.10917220,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,9776142
2026-08-28 08:00:12,procesos,CO1.REQ.10920219,2026-08-25,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,13750000
2026-08-28 08:00:12,procesos,CO1.REQ.10922658,2026-08-26,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,14750000
2026-08-28 08:00:12,procesos,CO1.REQ.10909970,2026-08-25,CVC,Otras entidades del Valle,Contexto,13950000
2026-08-28 08:00:12,procesos,CO1.REQ.10910748,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,9200000
2026-08-28 08:00:12,procesos,CO1.REQ.10923383,2026-08-26,MUNICIPIO DE BUGALAGRANDE,Otras entidades del Valle,Contexto,6300000
2026-08-28 08:00:12,procesos,CO1.REQ.10915406,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10914869,2026-08-25,MUNICIPIO DE CARTAGO,Otras entidades del Valle,Contexto,9999830
2026-08-28 08:00:12,procesos,CO1.REQ.10921188,2026-08-26,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,6472224
2026-08-28 08:00:12,procesos,CO1.REQ.10919439,2026-08-25,INSTITUTO MUNICIPAL DE CULTURA DE YUMBO,Otras entidades del Valle,Contexto,9200000
2026-08-28 08:00:12,procesos,CO1.REQ.10922705,2026-08-26,MUNICIPIO DE EL CERRITO.,Otras entidades del Valle,Contexto,27320000
2026-08-28 08:00:12,procesos,CO1.REQ.10919115,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,8086000
2026-08-28 08:00:12,procesos,CO1.REQ.10915978,2026-08-25,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,10800000
2026-08-28 08:00:12,procesos,CO1.REQ.10917489,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,11713572
2026-08-28 08:00:12,procesos,CO1.REQ.10918758,2026-08-25,HUV - HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA E.S.E.,Descentralizadas de la Gobernación,Contexto,45902584
2026-08-28 08:00:12,procesos,CO1.REQ.10919415,2026-08-25,ALCALDÍA MUNICIPIO DE PALMIRA,Otras entidades del Valle,Contexto,10800000
2026-08-28 08:00:12,procesos,CO1.REQ.10921999,2026-08-26,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10841865,2026-08-26,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10921647,2026-08-26,MUNICIPIO DE PRADERA,Otras entidades del Valle,Contexto,20000000
2026-08-28 08:00:12,procesos,CO1.REQ.10916857,2026-08-25,"INSTITUTO DEL DEPORTE, LA EDUCACIÓN FÍSICA Y LA RECREACIÒN DEL VALLE DEL CAUCA (INDERVALLE)",Descentralizadas de la Gobernación,Contexto,5000000
2026-08-28 08:00:12,procesos,CO1.REQ.10892522,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,10000000
2026-08-28 08:00:12,procesos,CO1.REQ.10884113,2026-08-25,INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE YUMBO,Otras entidades del Valle,Contexto,16400000
2026-08-28 08:00:12,procesos,CO1.REQ.10892279,2026-08-25,MUNICIPIO DE YUMBO VALLE,Otras entidades del Valle,Contexto,8000000
2026-08-28 08:00:12,procesos,CO1.REQ.10905609,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,30000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917474,2026-08-25,MUNICIPIO DE SEVILLA,Otras entidades del Valle,Contexto,9750000
2026-08-28 08:00:12,procesos,CO1.REQ.10923878,2026-08-26,IE JESUS VILLAFAÑE FRANCO,Otras entidades del Valle,Contexto,15788000
2026-08-28 08:00:12,procesos,CO1.REQ.10916345,2026-08-25,ALCALDIA MUNICIPIO DE JAMUNDI,Otras entidades del Valle,Contexto,12500000
2026-08-28 08:00:12,procesos,CO1.REQ.10907693,2026-08-26,INSTITUCION EDUCATIVA MARIA AUXILIADORA1*,Otras entidades del Valle,Contexto,3600000
2026-08-28 08:00:12,procesos,CO1.REQ.10917515,2026-08-25,EMPRESAS MUNICIPALES DE CALI,Descentralizadas de Cali,Contexto,9214689
2026-08-28 08:00:12,procesos,CO1.REQ.10922122,2026-08-26,INSTITUCION EDUCATIVA MARIA ANTONIA PENAGOS,Otras entidades del Valle,Contexto,12000000
2026-08-28 08:00:12,procesos,CO1.REQ.10914695,2026-08-25,MUNICIPIO DE BUGALAGRANDE,Otras entidades del Valle,Contexto,28104999
2026-08-28 08:00:12,procesos,CO1.REQ.10923187,2026-08-26,HOSPITAL SAN RAFAEL EMPRESA SOCIAL DEL ESTADO,Otras entidades del Valle,Contexto,11250000
2026-08-28 08:00:12,procesos,CO1.REQ.10916902,2026-08-25,HOSPITAL HENRY VALENCIA OROZCO EMPRESA SOCIAL DEL ESTADO,Otras entidades del Valle,Contexto,25000000
2026-08-28 08:00:12,procesos,CO1.REQ.10917770,2026-08-25,MUNICIPIO DE SEVILLA,Otras entidades del Valle,Contexto,9750000
2026-08-28 08:00:12,procesos,CO1.REQ.10918724,2026-08-25,HUV - HOSPITAL UNIVERSITARIO DEL VALLE EVARISTO GARCIA E.S.E.,Descentralizadas de la Gobernación,Contexto,12320000
